hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
17, 3360.00000, 249.505, -30.0189, 250.033, -150.109, 250.357, 89.9909, 4.39895E-010, -45.3351, 3.8526, 11.7026, 8.17534E-011, -20.8545
17, 3420.00000, 249.804, -29.9794, 249.372, -150.089, 250.396, 89.9236, 4.21633E-010, -40.9766, 3.50465, 11.7235, 8.73115E-011, 0
17, 3480.00000, 249.821, -29.9849, 249.365, -150.084, 250.328, 89.9222, 4.38648E-010, -44.1599, 3.32505, 11.7256, 7.49989E-011, 22.8337
17, 3540.00000, 249.914, -30.0005, 249.404, -150.067, 250.167, 89.9213, 4.30886E-010, -45.171, 3.32561, 11.7432, 9.20344E-011, 18.4349
18, 0.00000, 247.758, -29.9939, 250.448, -150.267, 250.709, 90.128, 3.859E-010, -44.2361, 3.3395, 11.5422, 9.09495E-011, 0
18, 60.00000, 245.968, -30.047, 250.873, -150.379, 250.261, 90.2631, 4.2069E-010, -43.7737, 4.0242, 11.426, 1.02446E-010, -16.5044
18, 120.00000, 245.746, -29.8954, 248.934, -150.395, 250.72, 90.1219, 4.54037E-010, -44.8377, 14.5999, 11.4298, 8.00355E-011, 0
18, 180.00000, 245.826, -29.8499, 248.275, -150.397, 250.838, 90.0679, 4.6164E-010, -39.0829, 14.5611, 11.4277, 5.86606E-011, 29.7449
18, 240.00000, 246.574, -29.8175, 248.058, -150.364, 251.288, 90.0073, 4.27056E-010, -44.3097, 14.5484, 11.4604, 1.02446E-010, 16.5044
18, 300.00000, 247.272, -29.8234, 247.978, -150.305, 251.157, 89.9628, 4.3217E-010, -45, 14.5436, 11.52, 8.51629E-011, 19.9831
18, 360.00000, 246.81, -29.7543, 248.289, -150.405, 252.283, 90.0116, 4.57262E-010, -41.9364, 14.5618, 11.4213, 9.60454E-011, -37.3039
18, 420.00000, 246.838, -29.743, 248.242, -150.405, 252.295, 90.0085, 4.73776E-010, -42.5104, 14.5591, 11.4202, 1.04935E-010, 33.6901
18, 480.00000, 247.395, -29.6135, 246.445, -150.364, 252.614, 89.8368, 4.67112E-010, -43.2643, 14.4538, 11.4605, 6.91216E-011, 0
18, 540.00000, 247.361, -29.6612, 246.616, -150.338, 252.091, 89.8491, 4.25787E-010, -45.8654, 14.4636, 11.4865, 1.02446E-010, 16.5044
18, 600.00000, 247.268, -29.6665, 246.668, -150.342, 252.032, 89.858, 4.56827E-010, -43.2252, 14.4667, 11.4826, 7.63976E-011, 0
18, 660.00000, 247.113, -29.6429, 246.508, -150.362, 252.153, 89.8564, 4.23731E-010, -42.0421, 14.7901, 11.4635, 8.73115E-011, 0
18, 720.00000, 247.255, -29.5959, 246.369, -150.38, 252.68, 89.8416, 4.27304E-010, -42.93, 14.7818, 11.4452, 8.17534E-011, -20.8545
18, 780.00000, 247.286, -29.5858, 246.243, -150.381, 252.725, 89.8302, 4.3892E-010, -42.8168, 14.7742, 11.4446, 7.49989E-011, -22.8337
18, 840.00000, 246.369, -29.5725, 246.283, -150.462, 252.946, 89.8846, 4.01301E-010, -45, 14.7766, 11.3636, 9.89637E-011, -17.1027
18, 900.00000, 246.365, -29.5745, 246.316, -150.462, 252.927, 89.8879, 4.1569E-010, -43.0495, 14.7785, 11.3637, 9.20344E-011, -18.4349
18, 960.00000, 248.158, -29.7014, 246.54, -150.253, 251.762, 89.8011, 4.31039E-010, -46.5389, 14.1264, 11.5703, 6.54836E-011, 0
18, 1020.00000, 248.098, -29.7796, 246.865, -150.213, 250.969, 89.8293, 4.15499E-010, -45.8869, 14.3228, 11.6113, 8.51629E-011, -19.9831
18, 1080.00000, 246.203, -29.8865, 249.046, -150.395, 251.155, 90.109, 4.45218E-010, -43.3445, 3.83741, 11.4146, 1.14177E-010, -30.6507
18, 1140.00000, 246.384, -29.8304, 248.199, -150.387, 251.26, 90.0345, 4.17037E-010, -51.7305, 3.82406, 11.4233, 1.0594E-010, 15.9454
18, 1200.00000, 246.311, -29.7468, 247.931, -150.445, 252.151, 90.018, 4.05406E-010, -43, 3.82002, 11.3624, 8.73115E-011, 0
18, 1260.00000, 247.421, -29.7398, 247.633, -150.354, 252.085, 89.93, 4.30528E-010, -41.2315, 3.81552, 11.4587, 7.63976E-011, 0
18, 1320.00000, 247.2, -29.7856, 248.363, -150.367, 252.021, 89.9974, 4.3355E-010, -46.1899, 3.82721, 11.4414, 8.73115E-011, 0
18, 1380.00000, 247.311, -29.8024, 248.447, -150.348, 251.875, 89.9971, 4.20753E-010, -46.5765, 3.8282, 11.4625, 8.17534E-011, -20.8545
18, 1440.00000, 247.218, -29.8029, 248.448, -150.358, 251.891, 90.0026, 4.0521E-010, -45.9094, 3.35313, 11.4514, 1.31421E-010, 41.6335
18, 1500.00000, 247.216, -29.8006, 248.408, -150.356, 251.875, 89.9997, 4.13327E-010, -47.6754, 3.3526, 11.4529, 9.89637E-011, 17.1027
18, 1560.00000, 247.338, -29.7977, 248.295, -150.343, 251.836, 89.9841, 4.39432E-010, -41.476, 3.5526, 11.467, 8.00355E-011, 0
18, 1620.00000, 247.589, -29.8192, 247.813, -150.288, 251.222, 89.9367, 4.51065E-010, -41.4033, 3.54562, 11.5244, 8.73115E-011, 0
18, 1680.00000, 247.065, -29.9475, 249.74, -150.333, 251.053, 90.1159, 4.37587E-010, -42.9786, 3.66341, 11.4768, 7.83645E-011, -21.8014
18, 1740.00000, 245.752, -29.8178, 248.614, -150.469, 251.725, 90.1061, 4.21633E-010, -40.9766, 3.64645, 11.3382, 8.85906E-011, -19.179
18, 1800.00000, 245.642, -29.7303, 248.24, -150.524, 252.559, 90.08, 4.35115E-010, -47.3718, 4.24563, 11.2843, 9.09495E-011, 0
18, 1860.00000, 245.772, -29.7311, 248.218, -150.514, 252.54, 90.0712, 4.02486E-010, -49.3987, 4.24544, 11.297, 9.09495E-011, 0
18, 1920.00000, 246.496, -29.7435, 248.159, -150.448, 252.368, 90.0253, 4.35176E-010, -35.8161, 4.24443, 11.364, 7.83645E-011, -21.8014
18, 1980.00000, 246.371, -29.7577, 248.357, -150.457, 252.342, 90.047, 4.2069E-010, -43.7737, 3.71038, 11.3522, 8.17534E-011, -20.8545
18, 2040.00000, 247.54, -29.7953, 248.335, -150.339, 251.836, 89.9792, 4.37587E-010, -42.9786, 3.71001, 11.4766, 9.89637E-011, -17.1027
18, 2100.00000, 247.524, -29.8416, 248.627, -150.32, 251.444, 90.0028, 3.98803E-010, -43.8912, 3.26603, 11.4906, 1.01928E-010, -34.8245
18, 2160.00000, 247.738, -29.8287, 248.308, -150.298, 251.39, 89.9671, 3.92906E-010, -41.8098, 3.72738, 11.513, 9.54926E-011, -17.7447
18, 2220.00000, 247.793, -29.8341, 248.35, -150.29, 251.325, 89.9671, 4.15467E-010, -44.4679, 3.99692, 11.5204, 8.17534E-011, -20.8545
18, 2280.00000, 247.777, -29.8109, 248.256, -150.305, 251.56, 89.9613, 4.23168E-010, -44.8258, 3.9953, 11.5043, 8.85906E-011, -19.179
18, 2340.00000, 247.99, -29.8042, 248.091, -150.286, 251.526, 89.9365, 4.01828E-010, -42.0643, 4.56089, 11.5259, 9.89637E-011, -36.0274
18, 2400.00000, 248.039, -29.8824, 248.342, -150.234, 250.684, 89.9514, 4.03947E-010, -46.0947, 4.56571, 11.5785, 1.04935E-010, -33.6901
18, 2460.00000, 247.902, -29.9806, 248.771, -150.189, 249.7, 89.9913, 4.28541E-010, -49.8208, 4.21476, 11.6227, 9.45874E-011, 0
18, 2520.00000, 247.802, -29.9985, 249.052, -150.193, 249.658, 90.0183, 4.23325E-010, -43.433, 4.21939, 11.6169, 6.91216E-011, 0
18, 2580.00000, 247.659, -29.9686, 249.099, -150.23, 250.097, 90.0314, 4.71876E-010, -39.2117, 4.08527, 11.5784, 6.91216E-011, 0
18, 2640.00000, 247.853, -30.0662, 249.391, -150.156, 249.065, 90.0441, 3.87171E-010, -45.571, 4.09026, 11.6562, 9.20344E-011, -18.4349
18, 2700.00000, 247.51, -30.131, 250.452, -150.186, 249.044, 90.1458, 4.71606E-010, -41.5601, 4.08989, 11.6228, 9.89637E-011, -36.0274
18, 2760.00000, 246.91, -30.031, 250.034, -150.293, 250.14, 90.1425, 4.02753E-010, -43.353, 4.08232, 11.5134, 8.00355E-011, 0
18, 2820.00000, 247.467, -30.044, 250.039, -150.243, 250.015, 90.1107, 4.18071E-010, -44.1186, 3.74442, 11.5692, 1.04935E-010, -33.6901
18, 2880.00000, 247.06, -30.0331, 250.012, -150.284, 250.197, 90.1304, 4.15467E-010, -44.4679, 3.744, 11.5242, 7.83645E-011, -21.8014
18, 2940.00000, 248.349, -30.1071, 250.334, -150.134, 249.625, 90.0746, 4.01432E-010, -43.5312, 3.65425, 11.6834, 8.00355E-011, 0
18, 3000.00000, 248.251, -30.11, 250.436, -150.14, 249.66, 90.0872, 4.32292E-010, -43.6361, 4.35122, 11.6695, 9.54926E-011, -17.7447
18, 3060.00000, 248.299, -30.1276, 250.467, -150.124, 249.439, 90.0826, 4.48907E-010, -45.4925, 4.35172, 11.6868, 8.51629E-011, -19.9831
18, 3120.00000, 248.551, -30.1305, 250.433, -150.102, 249.384, 90.0656, 4.2644E-010, -41.7147, 4.35107, 11.7094, 9.54926E-011, -17.7447
18, 3180.00000, 248.512, -30.1242, 250.368, -150.108, 249.424, 90.0626, 4.37587E-010, -42.9786, 4.34993, 11.7026, 7.83645E-011, -21.8014
18, 3240.00000, 248.313, -30.2336, 251.307, -150.082, 248.706, 90.1464, 4.15128E-010, -48.9085, 3.8949, 11.7277, 9.54926E-011, -17.7447
18, 3300.00000, 248.222, -30.2356, 251.333, -150.089, 248.699, 90.1534, 4.18261E-010, -46.9385, 3.8953, 11.721, 7.83645E-011, -21.8014
18, 3360.00000, 248.091, -30.2221, 251.271, -150.104, 248.809, 90.156, 4.25768E-010, -40.4951, 4.16618, 11.7054, 8.17534E-011, -20.8545
18, 3420.00000, 248.226, -30.0385, 249.842, -150.165, 250.148, 90.0418, 4.20596E-010, -45.1752, 4.14252, 11.6451, 1.20493E-010, -28.8866
18, 3480.00000, 247.83, -30.0196, 249.846, -150.209, 250.382, 90.0626, 3.94922E-010, -45.9331, 4.14259, 11.5994, 8.00355E-011, 0
18, 3540.00000, 247.701, -30.0131, 249.792, -150.22, 250.41, 90.0658, 4.14554E-010, -47.4896, 4.14167, 11.5896, 7.27596E-011, 0
19, 0.00000, 247.425, -30.0677, 250.663, -150.24, 250.34, 90.1492, 4.25083E-010, -41.8779, 4.15658, 11.5685, 8.17534E-011, -20.8545
19, 60.00000, 246.935, -29.9667, 250.457, -150.346, 251.492, 90.1595, 3.88651E-010, -46.8965, 3.92686, 11.464, 1.04935E-010, -33.6901
19, 120.00000, 247.115, -29.958, 250.304, -150.331, 251.508, 90.1374, 3.75559E-010, -38.3131, 4.76402, 11.4807, 6.18456E-011, 0
19, 180.00000, 247.383, -30.0537, 250.505, -150.248, 250.439, 90.1441, 4.36349E-010, -47.1961, 4.76807, 11.566, 9.89637E-011, -17.1027
19, 240.00000, 248.861, -30.0898, 250.549, -150.111, 249.917, 90.0663, 4.40796E-010, -41.3194, 4.76873, 11.7007, 7.16599E-011, 23.9625
19, 300.00000, 248.893, -30.0713, 250.377, -150.114, 250.041, 90.0513, 4.29667E-010, -43.9708, 4.76537, 11.6967, 8.51629E-011, 19.9831
19, 360.00000, 248.818, -29.9684, 250.039, -150.182, 251.094, 90.0245, 4.5591E-010, -42.0892, 4.75874, 11.6266, 9.20344E-011, 18.4349
19, 420.00000, 248.831, -29.9671, 250.027, -150.185, 251.1, 90.0234, 4.46287E-010, -40.7026, 4.75878, 11.6264, 9.03655E-011, -40.1009
19, 480.00000, 248.852, -30.0232, 250.283, -150.153, 250.54, 90.0389, 4.19682E-010, -39.901, 4.85865, 11.66, 7.49989E-011, -22.8337
19, 540.00000, 248.927, -30.1291, 250.585, -150.08, 249.406, 90.064, 4.34933E-010, -43.3054, 4.86455, 11.7337, 1.28725E-010, -42.7094
19, 600.00000, 248.987, -30.1309, 250.577, -150.076, 249.398, 90.0603, 4.12746E-010, -49.2892, 4.00993, 11.7346, 9.09495E-011, 0
19, 660.00000, 248.81, -30.0656, 250.343, -150.125, 250.058, 90.056, 4.15053E-010, -39.1304, 4.006, 11.6837, 1.28725E-010, -42.7094
19, 720.00000, 248.983, -30.1875, 250.77, -150.039, 248.801, 90.0866, 4.23731E-010, -42.0421, 3.83246, 11.7751, 7.83645E-011, -21.8014
19, 780.00000, 249.519, -30.1834, 250.698, -149.992, 248.655, 90.0528, 4.19316E-010, -45.3515, 3.831, 11.8221, 8.85906E-011, -19.179
19, 840.00000, 249.541, -30.2063, 250.976, -149.986, 248.567, 90.073, 3.98193E-010, -48.5186, 3.56388, 11.8239, 1.36945E-010, -39.6107
19, 900.00000, 249.3, -30.0983, 250.552, -150.066, 249.634, 90.0481, 4.44165E-010, -47.4896, 3.73812, 11.7404, 8.85906E-011, -19.179
19, 960.00000, 248.234, -30.026, 250.081, -150.174, 250.086, 90.0747, 4.54037E-010, -44.8377, 3.64096, 11.632, 9.20344E-011, -18.4349
19, 1020.00000, 248.205, -30.0719, 250.137, -150.154, 249.78, 90.0774, 3.89128E-010, -48.4109, 3.80003, 11.6563, 1.26076E-010, -43.8309
19, 1080.00000, 248.422, -30.094, 250.168, -150.124, 249.541, 90.067, 4.18071E-010, -44.1186, 3.80046, 11.6878, 6.91216E-011, 0
19, 1140.00000, 249.456, -30.1862, 250.938, -150.016, 249.026, 90.0663, 4.25974E-010, -43.0966, 3.81259, 11.7994, 1.04935E-010, -33.6901
19, 1200.00000, 249.62, -30.1281, 250.206, -150.002, 248.993, 90.0041, 4.10886E-010, -48.0505, 3.89091, 11.8098, 1.01928E-010, -34.8245
19, 1260.00000, 249.721, -30.0487, 248.973, -150.006, 249.183, 89.9047, 4.09091E-010, -43.9191, 3.8716, 11.8049, 7.49989E-011, -22.8337
19, 1320.00000, 249.765, -30.055, 249.031, -150, 249.147, 89.9061, 4.22382E-010, -42.2073, 3.71579, 11.8107, 1.17321E-010, -29.7449
19, 1380.00000, 249.897, -30.0961, 249.654, -149.989, 249.075, 89.9462, 4.47634E-010, -44.3415, 3.72534, 11.8221, 9.89637E-011, -17.1027
19, 1440.00000, 249.913, -30.1409, 249.958, -149.965, 248.601, 89.9705, 4.00479E-010, -42.2387, 2.89119, 11.8448, 7.49989E-011, -22.8337
19, 1500.00000, 249.888, -30.0213, 249.447, -150.034, 249.768, 89.9259, 4.46868E-010, -38.2227, 2.88465, 11.7703, 8.00355E-011, 0
19, 1560.00000, 249.639, -30.0891, 250.467, -150.043, 249.626, 90.017, 4.22382E-010, -47.7927, 3.168, 11.7664, 1.02446E-010, -16.5044
19, 1620.00000, 249.901, -29.9599, 249.113, -150.064, 250.314, 89.9009, 4.13039E-010, -43.394, 3.15083, 11.7459, 1.07981E-010, -32.6192
19, 1680.00000, 250.037, -29.9193, 248.593, -150.061, 250.457, 89.8537, 3.84943E-010, -47.4896, 3.14402, 11.7493, 9.54926E-011, 17.7447
19, 1740.00000, 249.788, -29.9092, 248.565, -150.084, 250.559, 89.8655, 4.0775E-010, -45.5422, 3.48021, 11.7237, 1.11063E-010, -31.6075
19, 1800.00000, 248.475, -29.862, 248.517, -150.213, 251.024, 89.9388, 3.94922E-010, -45.9331, 3.4795, 11.5904, 8.85906E-011, -19.179
19, 1860.00000, 248.996, -29.7443, 247.089, -150.178, 251.441, 89.7958, 4.10886E-010, -48.0505, 11.5027, 11.6422, 9.89637E-011, -17.1027
19, 1920.00000, 248.429, -29.7384, 247.141, -150.229, 251.605, 89.8309, 4.13327E-010, -47.6754, 11.5941, 11.5919, 7.27596E-011, 0
19, 1980.00000, 248.59, -29.7588, 247.263, -150.208, 251.462, 89.831, 3.97494E-010, -44.073, 11.2657, 11.6115, 7.49989E-011, -22.8337
19, 2040.00000, 247.729, -29.8445, 248.845, -150.301, 251.553, 90.0025, 4.14554E-010, -47.4896, 3.39496, 11.5027, 8.17534E-011, -20.8545
19, 2100.00000, 248.455, -29.8434, 248.669, -150.238, 251.417, 89.9472, 4.2446E-010, -44.6528, 3.39189, 11.5763, 6.50781E-011, -26.5651
19, 2160.00000, 248.793, -29.7243, 247.004, -150.211, 251.682, 89.7977, 4.04556E-010, -50.6562, 3.19065, 11.5998, 1.01928E-010, -34.8245
19, 2220.00000, 248.803, -29.7397, 247.222, -150.207, 251.643, 89.8134, 4.20261E-010, -41.1393, 3.19392, 11.6028, 8.73115E-011, 0
19, 2280.00000, 248.922, -29.7342, 247.117, -150.198, 251.66, 89.7991, 4.19379E-010, -43.9456, 2.92501, 11.6112, 1.14177E-010, -30.6507
19, 2340.00000, 248.792, -29.7398, 247.244, -150.212, 251.69, 89.8165, 4.27056E-010, -44.3097, 2.36015, 11.5952, 1.18444E-010, -47.4896
19, 2400.00000, 248.775, -29.7417, 247.233, -150.213, 251.691, 89.8162, 4.18356E-010, -42.7094, 2.36001, 11.5954, 8.85906E-011, -19.179
19, 2460.00000, 248.651, -29.6357, 246.74, -150.277, 252.688, 89.7866, 3.85527E-010, -49.0175, 3.02267, 11.528, 1.01928E-010, -34.8245
19, 2520.00000, 248.86, -29.6288, 246.558, -150.258, 252.641, 89.7607, 4.23325E-010, -43.433, 3.17639, 11.5523, 8.17534E-011, 20.8545
19, 2580.00000, 248.948, -29.6374, 246.673, -150.25, 252.604, 89.7645, 4.47634E-010, -44.3415, 3.17794, 11.5601, 9.54926E-011, 17.7447
19, 2640.00000, 248.987, -29.6343, 246.71, -150.249, 252.636, 89.7658, 3.92299E-010, -44.8121, 3.17839, 11.5602, 8.51629E-011, -19.9831
19, 2700.00000, 248.964, -29.64, 246.836, -150.252, 252.662, 89.7764, 4.5591E-010, -42.0892, 2.82384, 11.5557, 7.27596E-011, 0
19, 2760.00000, 248.458, -29.6289, 246.886, -150.3, 252.82, 89.8086, 4.1569E-010, -43.0495, 2.82439, 11.5052, 1.02446E-010, -16.5044
19, 2820.00000, 248.159, -29.699, 247.973, -150.317, 252.718, 89.9071, 4.22006E-010, -43.6028, 2.6585, 11.4879, 1.28725E-010, -42.7094
19, 2880.00000, 248.215, -29.7086, 248.064, -150.31, 252.665, 89.9117, 4.23262E-010, -46.2189, 2.65888, 11.4994, 8.51629E-011, -19.9831
19, 2940.00000, 248.896, -29.7205, 247.981, -150.246, 252.462, 89.866, 3.7172E-010, -44.8017, 2.65792, 11.5693, 9.54926E-011, -17.7447
19, 3000.00000, 248.948, -29.703, 247.797, -150.247, 252.569, 89.8485, 4.35529E-010, -39.4073, 2.65588, 11.5611, 7.83645E-011, -21.8014
19, 3060.00000, 248.228, -29.8177, 248.39, -150.242, 251.489, 89.9354, 4.15467E-010, -44.4679, 1.99065, 11.566, 8.73115E-011, 0
19, 3120.00000, 248.198, -29.8428, 248.653, -150.239, 251.369, 89.9579, 4.51553E-010, -43.8575, 1.99239, 11.569, 9.82254E-011, 0
19, 3180.00000, 248.749, -29.7809, 247.561, -150.192, 251.377, 89.8419, 4.2069E-010, -43.7737, 1.98312, 11.6214, 7.27596E-011, 0
19, 3240.00000, 249.566, -29.7881, 247.378, -150.115, 251.129, 89.7817, 3.65612E-010, -42.5805, 2.24976, 11.7013, 9.54926E-011, 17.7447
19, 3300.00000, 249.563, -29.7901, 247.403, -150.115, 251.12, 89.7837, 3.859E-010, -45.7639, 2.09383, 11.6927, 9.03655E-011, -40.1009
19, 3360.00000, 249.025, -29.8922, 249.049, -150.17, 251.068, 89.9427, 4.22382E-010, -42.2073, 1.83816, 11.6369, 8.00355E-011, 0
19, 3420.00000, 250.285, -29.9296, 249.025, -150.051, 250.687, 89.8668, 4.32292E-010, -43.6361, 1.59085, 11.7573, 7.63976E-011, 0
19, 3480.00000, 250.19, -29.9623, 249.486, -150.054, 250.6, 89.9073, 4.01828E-010, -42.0643, 1.59423, 11.7496, 9.20344E-011, -18.4349
19, 3540.00000, 250.258, -29.9829, 249.561, -150.035, 250.358, 89.9103, 4.12104E-010, -42.1376, 1.59436, 11.776, 1.04935E-010, -33.6901
20, 0.00000, 249.131, -29.9559, 249.58, -150.142, 250.728, 89.9758, 4.14362E-010, -43.2212, 1.59439, 11.6428, 8.00355E-011, 0
20, 60.00000, 249.185, -30.0433, 249.724, -150.079, 249.706, 89.9853, 4.21036E-010, -42.3736, 1.59558, 11.7371, 1.28725E-010, -42.7094
20, 120.00000, 249.151, -30.0412, 249.689, -150.079, 249.697, 89.984, 4.61898E-010, -46.4361, 2.27085, 11.729, 9.89637E-011, -17.1027
20, 180.00000, 248.984, -30.0317, 249.614, -150.094, 249.759, 89.9882, 4.52431E-010, -41.2509, 2.54033, 11.7126, 7.27596E-011, 0
20, 240.00000, 248.886, -30.0374, 249.628, -150.098, 249.685, 89.9943, 4.10306E-010, -45.1796, 2.54052, 11.7105, 7.63976E-011, 0
20, 300.00000, 248.058, -30.027, 249.653, -150.17, 249.844, 90.0435, 4.39281E-010, -48.1891, 2.54076, 11.6319, 9.89637E-011, -17.1027
20, 360.00000, 247.975, -30.0195, 249.627, -150.18, 249.917, 90.0459, 4.50537E-010, -42.7094, 2.54047, 11.6271, 8.36735E-011, 0
20, 420.00000, 248.133, -29.9673, 248.802, -150.173, 250.004, 89.9736, 4.29932E-010, -40.0228, 2.53172, 11.6376, 1.04935E-010, -33.6901
20, 480.00000, 249.016, -30.0217, 248.853, -150.066, 249.3, 89.923, 4.72129E-010, -43.9073, 3.02653, 11.7496, 7.83645E-011, -21.8014
20, 540.00000, 248.748, -30.0525, 249.389, -150.084, 249.281, 89.9795, 4.18735E-010, -48.3458, 5.52927, 11.728, 8.36735E-011, 0
20, 600.00000, 248.519, -30.0924, 250.147, -150.103, 249.329, 90.0493, 4.2979E-010, -46.7149, 5.27559, 11.7075, 8.51629E-011, -19.9831
20, 660.00000, 248.248, -29.9411, 249.577, -150.212, 250.919, 90.03, 3.92299E-010, -44.8121, 5.26319, 11.5999, 8.00355E-011, 0
20, 720.00000, 248.285, -29.9429, 249.58, -150.208, 250.898, 90.0282, 4.09996E-010, -41.0424, 5.95638, 11.6049, 1.01928E-010, -34.8245
20, 780.00000, 248.153, -29.9534, 249.836, -150.226, 250.961, 90.0562, 4.2979E-010, -46.7149, 4.30025, 11.584, 8.17534E-011, -20.8545
20, 840.00000, 247.837, -29.8332, 249.448, -150.323, 252.202, 90.0393, 4.47667E-010, -40.5508, 4.56341, 11.4877, 8.00355E-011, 0
20, 900.00000, 246.923, -29.8102, 249.521, -150.417, 252.659, 90.0943, 4.55663E-010, -51.4831, 4.56474, 11.3901, 1.09442E-010, 15.4222
20, 960.00000, 246.159, -29.7984, 249.633, -150.488, 252.895, 90.1458, 4.27056E-010, -44.3097, 4.56683, 11.3201, 1.09442E-010, -15.4222
20, 1020.00000, 246.111, -29.798, 249.606, -150.49, 252.881, 90.1468, 4.6447E-010, -43.5719, 4.56629, 11.3202, 8.73115E-011, 0
20, 1080.00000, 246.138, -29.8071, 249.664, -150.484, 252.803, 90.1497, 3.89875E-010, -49.9206, 4.67998, 11.3272, 9.54926E-011, 17.7447
20, 1140.00000, 246.039, -29.793, 249.528, -150.495, 252.882, 90.1446, 4.21036E-010, -42.3736, 4.94731, 11.3166, 6.91216E-011, 0
20, 1200.00000, 247.351, -29.8181, 249.344, -150.372, 252.487, 90.0559, 4.15467E-010, -44.4679, 4.94373, 11.4395, 8.17534E-011, 20.8545
20, 1260.00000, 247.874, -29.7156, 248.026, -150.332, 252.791, 89.9225, 3.98359E-010, -41.1121, 12.8951, 11.4897, 8.85906E-011, 19.179
20, 1320.00000, 247.885, -29.7288, 248.055, -150.323, 252.644, 89.924, 4.5591E-010, -42.0892, 12.8965, 11.4988, 7.16599E-011, -23.9625
20, 1380.00000, 248.337, -29.6979, 247.374, -150.285, 252.591, 89.8459, 4.3355E-010, -46.1899, 13.0394, 11.5374, 7.27596E-011, 0
20, 1440.00000, 247.929, -29.7842, 248.727, -150.333, 252.53, 89.9745, 4.17021E-010, -47.1211, 5.01709, 11.477, 7.63976E-011, 0
20, 1500.00000, 247.979, -29.7811, 248.717, -150.331, 252.56, 89.9712, 4.34933E-010, -43.3054, 5.0165, 11.48, 1.04935E-010, -33.6901
20, 1560.00000, 247.771, -29.8176, 249.52, -150.35, 252.619, 90.0449, 3.97694E-010, -47.0388, 4.98808, 11.4595, 1.04935E-010, -33.6901
20, 1620.00000, 247.884, -29.8765, 249.691, -150.306, 251.97, 90.0483, 4.06645E-010, -40.1009, 4.74366, 11.5072, 6.83514E-011, -25.2011
20, 1680.00000, 247.916, -29.8789, 249.727, -150.306, 251.959, 90.05, 4.14554E-010, -47.4896, 4.24876, 11.5045, 8.73115E-011, 0
20, 1740.00000, 247.888, -29.8727, 249.676, -150.308, 251.97, 90.0478, 4.50184E-010, -45.3274, 4.24789, 11.5025, 6.54836E-011, 0
20, 1800.00000, 247.996, -29.829, 249.591, -150.328, 252.509, 90.0381, 3.98853E-010, -38.3333, 4.83147, 11.4816, 9.89637E-011, -17.1027
20, 1860.00000, 247.893, -29.8301, 249.683, -150.342, 252.556, 90.0519, 3.75611E-010, -45.7848, 3.99583, 11.4679, 9.89637E-011, -17.1027
20, 1920.00000, 247.78, -29.8472, 249.938, -150.352, 252.533, 90.0776, 4.0775E-010, -45.5422, 2.85491, 11.4555, 8.73115E-011, 0
20, 1980.00000, 248.132, -29.8447, 249.756, -150.319, 252.449, 90.0432, 4.54183E-010, -43.5395, 3.32115, 11.4933, 8.36735E-011, 0
20, 2040.00000, 248.011, -29.8414, 249.758, -150.329, 252.491, 90.0497, 4.02753E-010, -43.353, 3.32127, 11.479, 8.00355E-011, 0
20, 2100.00000, 249.567, -29.8566, 249.548, -150.187, 252.01, 89.9474, 4.13039E-010, -43.394, 3.41301, 11.6233, 8.17534E-011, -20.8545
20, 2160.00000, 249.373, -29.8565, 249.551, -150.202, 252.007, 89.9587, 4.29932E-010, -40.0228, 3.41307, 11.6063, 9.89637E-011, -36.0274
20, 2220.00000, 249.045, -29.8972, 249.767, -150.204, 251.584, 89.9895, 4.00016E-010, -45.1842, 3.41624, 11.6052, 9.45874E-011, 0
20, 2280.00000, 250.199, -29.6708, 246.293, -150.109, 251.901, 89.6544, 4.25768E-010, -40.4951, 3.63503, 11.701, 8.17534E-011, -20.8545
20, 2340.00000, 250.237, -29.6785, 246.376, -150.103, 251.853, 89.6585, 3.51668E-010, -48.145, 3.63631, 11.7065, 8.73115E-011, 0
20, 2400.00000, 250.342, -29.6454, 246.242, -150.114, 252.206, 89.6473, 3.94888E-010, -44.4401, 3.63419, 11.6952, 8.00355E-011, 0
20, 2460.00000, 249.862, -29.783, 247.961, -150.131, 251.704, 89.8081, 4.56914E-010, -47.0972, 3.65968, 11.6786, 9.31777E-011, -38.6598
20, 2520.00000, 249.599, -29.7995, 248.003, -150.151, 251.767, 89.8228, 4.48907E-010, -45.4925, 3.66032, 11.6572, 1.07981E-010, -32.6192
20, 2580.00000, 249.719, -29.8001, 248.017, -150.142, 251.796, 89.8162, 4.09996E-010, -41.0424, 3.66049, 11.6681, 8.36735E-011, 0
20, 2640.00000, 249.57, -29.7992, 248.052, -150.155, 251.81, 89.828, 4.21079E-010, -39.7422, 3.4373, 11.6541, 7.49989E-011, -22.8337
20, 2700.00000, 249.643, -29.8122, 248.11, -150.142, 251.691, 89.828, 4.04078E-010, -43.1759, 3.16961, 11.6683, 9.09495E-011, 0
20, 2760.00000, 249.682, -29.8122, 248.053, -150.135, 251.651, 89.8219, 4.01828E-010, -47.9357, 3.16881, 11.6741, 9.20344E-011, 18.4349
